,runs,prompt,metric_name,dataset_name,score,step
969,xxl-lm-d4-og-091621,_take_the_following_as_truth,accuracy (Rank),super_glue_cb,44.64285659790039,1112000
970,xxl-lm-d4-all-og-091621,_GPT_3_style,accuracy (Rank),super_glue_cb,55.35714340209961,1112000
971,xxl-lm-d4-all-og-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_cb,17.85714340209961,1112000
972,xxl-lm-d4-all-og-091621,_always_sometimes_never,accuracy (Rank),super_glue_cb,26.78571510314941,1112000
973,xxl-lm-d4-all-og-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_cb,75.0,1112000
974,xxl-lm-d4-all-og-091621,_can_we_infer,accuracy (Rank),super_glue_cb,67.85713958740234,1112000
975,xxl-lm-d4-all-og-091621,_claim_true_false_inconclusive,accuracy (Rank),super_glue_cb,67.85713958740234,1112000
976,xxl-lm-d4-all-og-091621,_consider_always_sometimes_never,accuracy (Rank),super_glue_cb,35.71428680419922,1112000
977,xxl-lm-d4-all-og-091621,_does_it_follow_that,accuracy (Rank),super_glue_cb,62.5,1112000
978,xxl-lm-d4-all-og-091621,_does_this_imply,accuracy (Rank),super_glue_cb,75.0,1112000
979,xxl-lm-d4-all-og-091621,_guaranteed_possible_impossible,accuracy (Rank),super_glue_cb,8.928571701049805,1112000
980,xxl-lm-d4-all-og-091621,_guaranteed_true,accuracy (Rank),super_glue_cb,67.85713958740234,1112000
981,xxl-lm-d4-all-og-091621,_justified_in_saying,accuracy (Rank),super_glue_cb,64.28571319580078,1112000
982,xxl-lm-d4-all-og-091621,_must_be_true,accuracy (Rank),super_glue_cb,64.28571319580078,1112000
983,xxl-lm-d4-all-og-091621,_should_assume,accuracy (Rank),super_glue_cb,66.07142639160156,1112000
984,xxl-lm-d4-all-og-091621,_take_the_following_as_truth,accuracy (Rank),super_glue_cb,60.71428680419922,1112000
985,xxl-lm-d4-091621,_GPT_3_style,accuracy (Rank),super_glue_cb,26.78571510314941,1100000
986,xxl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_cb,,1100000
987,xxl-lm-d4-091621,_always_sometimes_never,accuracy (Rank),super_glue_cb,42.85714340209961,1100000
988,xxl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_cb,39.28571319580078,1100000
989,xxl-lm-d4-091621,_can_we_infer,accuracy (Rank),super_glue_cb,16.071428298950195,1100000
990,xxl-lm-d4-091621,_claim_true_false_inconclusive,accuracy (Rank),super_glue_cb,41.07143020629883,1100000
991,xxl-lm-d4-091621,_consider_always_sometimes_never,accuracy (Rank),super_glue_cb,44.64285659790039,1100000
992,xxl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),super_glue_cb,32.14285659790039,1100000
993,xxl-lm-d4-091621,_does_this_imply,accuracy (Rank),super_glue_cb,30.35714340209961,1100000
994,xxl-lm-d4-091621,_guaranteed_possible_impossible,accuracy (Rank),super_glue_cb,,1100000
995,xxl-lm-d4-091621,_guaranteed_true,accuracy (Rank),super_glue_cb,37.5,1100000
996,xxl-lm-d4-091621,_justified_in_saying,accuracy (Rank),super_glue_cb,33.92856979370117,1100000
997,xxl-lm-d4-091621,_must_be_true,accuracy (Rank),super_glue_cb,33.92856979370117,1100000
998,xxl-lm-d4-091621,_should_assume,accuracy (Rank),super_glue_cb,28.571428298950195,1100000
999,xxl-lm-d4-091621,_take_the_following_as_truth,accuracy (Rank),super_glue_cb,39.28571319580078,1100000
1000,xl-lm-d4-091621,_GPT_3_style,accuracy (Rank),super_glue_cb,51.78571319580078,1112000
1001,xl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_cb,8.928571701049805,1112000
1002,xl-lm-d4-091621,_always_sometimes_never,accuracy (Rank),super_glue_cb,39.28571319580078,1112000
1003,xl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_cb,44.64285659790039,1112000
1004,xl-lm-d4-091621,_can_we_infer,accuracy (Rank),super_glue_cb,55.35714340209961,1112000
1005,xl-lm-d4-091621,_claim_true_false_inconclusive,accuracy (Rank),super_glue_cb,50.0,1112000
1006,xl-lm-d4-091621,_consider_always_sometimes_never,accuracy (Rank),super_glue_cb,35.71428680419922,1112000
1007,xl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),super_glue_cb,64.28571319580078,1112000
1008,xl-lm-d4-091621,_does_this_imply,accuracy (Rank),super_glue_cb,58.92856979370117,1112000
1009,xl-lm-d4-091621,_guaranteed_possible_impossible,accuracy (Rank),super_glue_cb,8.928571701049805,1112000
1010,xl-lm-d4-091621,_guaranteed_true,accuracy (Rank),super_glue_cb,48.21428680419922,1112000
1011,xl-lm-d4-091621,_justified_in_saying,accuracy (Rank),super_glue_cb,53.57143020629883,1112000
1012,xl-lm-d4-091621,_must_be_true,accuracy (Rank),super_glue_cb,53.57143020629883,1112000
1013,xl-lm-d4-091621,_should_assume,accuracy (Rank),super_glue_cb,57.14285659790039,1112000
1014,xl-lm-d4-091621,_take_the_following_as_truth,accuracy (Rank),super_glue_cb,50.0,1112000
1270,xxl-lm-d4-091621-512,_GPT_3_style,accuracy (Rank),super_glue_rte,83.75450897216797,1112200
1271,xxl-lm-d4-091621-512,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,84.8375473022461,1112200
1272,xxl-lm-d4-091621-512,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,84.47653198242188,1112200
1273,xxl-lm-d4-091621-512,_can_we_infer,accuracy (Rank),super_glue_rte,80.86642456054688,1112200
1274,xxl-lm-d4-091621-512,_does_it_follow_that,accuracy (Rank),super_glue_rte,74.00721740722656,1112200
1275,xxl-lm-d4-091621-512,_does_this_imply,accuracy (Rank),super_glue_rte,,1112200
1276,xxl-lm-d4-091621-512,_guaranteed_true,accuracy (Rank),super_glue_rte,79.78339385986328,1112200
1277,xxl-lm-d4-091621-512,_justified_in_saying,accuracy (Rank),super_glue_rte,75.09025573730469,1112200
1278,xxl-lm-d4-091621-512,_must_be_true,accuracy (Rank),super_glue_rte,81.2274398803711,1112200
1279,xxl-lm-d4-091621-512,_should_assume,accuracy (Rank),super_glue_rte,83.39350128173828,1112200
1280,xxl-lm-d4-gpt-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,80.14440155029297,1112200
1281,xxl-lm-d4-gpt-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,75.45126342773438,1112200
1282,xxl-lm-d4-gpt-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,64.98194885253906,1112200
1283,xxl-lm-d4-gpt-091621,_can_we_infer,accuracy (Rank),super_glue_rte,70.75812530517578,1112200
1284,xxl-lm-d4-gpt-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,64.62094116210939,1112200
1285,xxl-lm-d4-gpt-091621,_does_this_imply,accuracy (Rank),super_glue_rte,59.20577621459961,1112200
1286,xxl-lm-d4-gpt-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,63.17689514160156,1112200
1287,xxl-lm-d4-gpt-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,64.98194885253906,1112200
1288,xxl-lm-d4-gpt-091621,_must_be_true,accuracy (Rank),super_glue_rte,66.78700256347656,1112200
1289,xxl-lm-d4-gpt-091621,_should_assume,accuracy (Rank),super_glue_rte,64.62094116210939,1112200
1290,xxl-lm-d4-all-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,83.75450897216797,1112000
1291,xxl-lm-d4-all-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,85.19855499267578,1112000
1292,xxl-lm-d4-all-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,87.3646240234375,1112000
1293,xxl-lm-d4-all-091621,_can_we_infer,accuracy (Rank),super_glue_rte,87.00360870361328,1112000
1294,xxl-lm-d4-all-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,83.0324935913086,1112000
1295,xxl-lm-d4-all-091621,_does_this_imply,accuracy (Rank),super_glue_rte,90.2527084350586,1112000
1296,xxl-lm-d4-all-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,86.6426010131836,1112000
1297,xxl-lm-d4-all-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,84.47653198242188,1112000
1298,xxl-lm-d4-all-091621,_must_be_true,accuracy (Rank),super_glue_rte,81.94945526123047,1112000
1299,xxl-lm-d4-all-091621,_should_assume,accuracy (Rank),super_glue_rte,83.39350128173828,1112000
1300,xxl-lm-d4-og-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,57.76173400878906,1112000
1301,xxl-lm-d4-og-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,79.06137084960938,1112000
1302,xxl-lm-d4-og-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,83.39350128173828,1112000
1303,xxl-lm-d4-og-091621,_can_we_infer,accuracy (Rank),super_glue_rte,79.4223861694336,1112000
1304,xxl-lm-d4-og-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,66.42599487304689,1112000
1305,xxl-lm-d4-og-091621,_does_this_imply,accuracy (Rank),super_glue_rte,82.31047058105469,1112000
1306,xxl-lm-d4-og-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,79.4223861694336,1112000
1307,xxl-lm-d4-og-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,76.53429412841797,1112000
1308,xxl-lm-d4-og-091621,_must_be_true,accuracy (Rank),super_glue_rte,79.06137084960938,1112000
1309,xxl-lm-d4-og-091621,_should_assume,accuracy (Rank),super_glue_rte,80.86642456054688,1112000
1310,xxl-lm-d4-all-og-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,81.58844757080078,1112000
1311,xxl-lm-d4-all-og-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,78.70036315917969,1112000
1312,xxl-lm-d4-all-og-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,81.58844757080078,1112000
1313,xxl-lm-d4-all-og-091621,_can_we_infer,accuracy (Rank),super_glue_rte,71.11913299560547,1112000
1314,xxl-lm-d4-all-og-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,65.70397186279297,1112000
1315,xxl-lm-d4-all-og-091621,_does_this_imply,accuracy (Rank),super_glue_rte,81.94945526123047,1112000
1316,xxl-lm-d4-all-og-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,75.09025573730469,1112000
1317,xxl-lm-d4-all-og-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,74.00721740722656,1112000
1318,xxl-lm-d4-all-og-091621,_must_be_true,accuracy (Rank),super_glue_rte,74.72924041748047,1112000
1319,xxl-lm-d4-all-og-091621,_should_assume,accuracy (Rank),super_glue_rte,72.20216369628906,1112000
1320,xxl-lm-d4-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,53.79061508178711,1100000
1321,xxl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,51.2635383605957,1100000
1322,xxl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,50.5415153503418,1100000
1323,xxl-lm-d4-091621,_can_we_infer,accuracy (Rank),super_glue_rte,51.2635383605957,1100000
1324,xxl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,51.2635383605957,1100000
1325,xxl-lm-d4-091621,_does_this_imply,accuracy (Rank),super_glue_rte,57.40072250366211,1100000
1326,xxl-lm-d4-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,58.844764709472656,1100000
1327,xxl-lm-d4-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,53.79061508178711,1100000
1328,xxl-lm-d4-091621,_must_be_true,accuracy (Rank),super_glue_rte,49.819496154785156,1100000
1329,xxl-lm-d4-091621,_should_assume,accuracy (Rank),super_glue_rte,52.3465690612793,1100000
1330,xl-lm-d4-091621,_GPT_3_style,accuracy (Rank),super_glue_rte,61.37184143066406,1112000
1331,xl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),super_glue_rte,63.53790664672852,1112000
1332,xl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),super_glue_rte,68.23104858398439,1112000
1333,xl-lm-d4-091621,_can_we_infer,accuracy (Rank),super_glue_rte,59.56678771972656,1112000
1334,xl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),super_glue_rte,61.73285293579102,1112000
1335,xl-lm-d4-091621,_does_this_imply,accuracy (Rank),super_glue_rte,64.62094116210939,1112000
1336,xl-lm-d4-091621,_guaranteed_true,accuracy (Rank),super_glue_rte,68.95307159423828,1112000
1337,xl-lm-d4-091621,_justified_in_saying,accuracy (Rank),super_glue_rte,61.01082992553711,1112000
1338,xl-lm-d4-091621,_must_be_true,accuracy (Rank),super_glue_rte,70.03610229492189,1112000
1339,xl-lm-d4-091621,_should_assume,accuracy (Rank),super_glue_rte,66.42599487304689,1112000
1640,xxl-lm-d4-091621-512,_GPT_3_style,accuracy (Rank),anli_r1,45.0,1112200
1641,xxl-lm-d4-091621-512,_MNLI_crowdsource,accuracy (Rank),anli_r1,42.79999923706055,1112200
1642,xxl-lm-d4-091621-512,_always_sometimes_never,accuracy (Rank),anli_r1,37.400001525878906,1112200
1643,xxl-lm-d4-091621-512,_based_on_the_previous_passage,accuracy (Rank),anli_r1,45.4000015258789,1112200
1644,xxl-lm-d4-091621-512,_can_we_infer,accuracy (Rank),anli_r1,44.79999923706055,1112200
1645,xxl-lm-d4-091621-512,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,46.4000015258789,1112200
1646,xxl-lm-d4-091621-512,_consider_always_sometimes_never,accuracy (Rank),anli_r1,,1112200
1647,xxl-lm-d4-091621-512,_does_it_follow_that,accuracy (Rank),anli_r1,44.599998474121094,1112200
1648,xxl-lm-d4-091621-512,_does_this_imply,accuracy (Rank),anli_r1,45.099998474121094,1112200
1649,xxl-lm-d4-091621-512,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,33.299999237060554,1112200
1650,xxl-lm-d4-091621-512,_guaranteed_true,accuracy (Rank),anli_r1,44.20000076293945,1112200
1651,xxl-lm-d4-091621-512,_justified_in_saying,accuracy (Rank),anli_r1,44.5,1112200
1652,xxl-lm-d4-091621-512,_must_be_true,accuracy (Rank),anli_r1,45.70000076293945,1112200
1653,xxl-lm-d4-091621-512,_should_assume,accuracy (Rank),anli_r1,44.099998474121094,1112200
1654,xxl-lm-d4-091621-512,_take_the_following_as_truth,accuracy (Rank),anli_r1,46.599998474121094,1112200
1655,xxl-lm-d4-gpt-091621,_GPT_3_style,accuracy (Rank),anli_r1,47.5,1112200
1656,xxl-lm-d4-gpt-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,34.799999237060554,1112200
1657,xxl-lm-d4-gpt-091621,_always_sometimes_never,accuracy (Rank),anli_r1,35.0,1112200
1658,xxl-lm-d4-gpt-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,44.900001525878906,1112200
1659,xxl-lm-d4-gpt-091621,_can_we_infer,accuracy (Rank),anli_r1,46.099998474121094,1112200
1660,xxl-lm-d4-gpt-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,48.4000015258789,1112200
1661,xxl-lm-d4-gpt-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,36.400001525878906,1112200
1662,xxl-lm-d4-gpt-091621,_does_it_follow_that,accuracy (Rank),anli_r1,47.29999923706055,1112200
1663,xxl-lm-d4-gpt-091621,_does_this_imply,accuracy (Rank),anli_r1,46.4000015258789,1112200
1664,xxl-lm-d4-gpt-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,34.400001525878906,1112200
1665,xxl-lm-d4-gpt-091621,_guaranteed_true,accuracy (Rank),anli_r1,44.099998474121094,1112200
1666,xxl-lm-d4-gpt-091621,_justified_in_saying,accuracy (Rank),anli_r1,44.900001525878906,1112200
1667,xxl-lm-d4-gpt-091621,_must_be_true,accuracy (Rank),anli_r1,47.20000076293945,1112200
1668,xxl-lm-d4-gpt-091621,_should_assume,accuracy (Rank),anli_r1,45.79999923706055,1112200
1669,xxl-lm-d4-gpt-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,48.5,1112200
1670,xxl-lm-d4-all-091621,_GPT_3_style,accuracy (Rank),anli_r1,52.29999923706055,1112000
1671,xxl-lm-d4-all-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,36.599998474121094,1112000
1672,xxl-lm-d4-all-091621,_always_sometimes_never,accuracy (Rank),anli_r1,37.5,1112000
1673,xxl-lm-d4-all-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,49.79999923706055,1112000
1674,xxl-lm-d4-all-091621,_can_we_infer,accuracy (Rank),anli_r1,50.29999923706055,1112000
1675,xxl-lm-d4-all-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,51.099998474121094,1112000
1676,xxl-lm-d4-all-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,42.70000076293945,1112000
1677,xxl-lm-d4-all-091621,_does_it_follow_that,accuracy (Rank),anli_r1,50.20000076293945,1112000
1678,xxl-lm-d4-all-091621,_does_this_imply,accuracy (Rank),anli_r1,48.599998474121094,1112000
1679,xxl-lm-d4-all-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,33.299999237060554,1112000
1680,xxl-lm-d4-all-091621,_guaranteed_true,accuracy (Rank),anli_r1,48.70000076293945,1112000
1681,xxl-lm-d4-all-091621,_justified_in_saying,accuracy (Rank),anli_r1,49.099998474121094,1112000
1682,xxl-lm-d4-all-091621,_must_be_true,accuracy (Rank),anli_r1,52.0,1112000
1683,xxl-lm-d4-all-091621,_should_assume,accuracy (Rank),anli_r1,51.5,1112000
1684,xxl-lm-d4-all-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,52.4000015258789,1112000
1685,xxl-lm-d4-og-091621,_GPT_3_style,accuracy (Rank),anli_r1,34.200000762939446,1112000
1686,xxl-lm-d4-og-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,36.70000076293945,1112000
1687,xxl-lm-d4-og-091621,_always_sometimes_never,accuracy (Rank),anli_r1,38.599998474121094,1112000
1688,xxl-lm-d4-og-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,42.5,1112000
1689,xxl-lm-d4-og-091621,_can_we_infer,accuracy (Rank),anli_r1,42.099998474121094,1112000
1690,xxl-lm-d4-og-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,35.70000076293945,1112000
1691,xxl-lm-d4-og-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,34.799999237060554,1112000
1692,xxl-lm-d4-og-091621,_does_it_follow_that,accuracy (Rank),anli_r1,42.099998474121094,1112000
1693,xxl-lm-d4-og-091621,_does_this_imply,accuracy (Rank),anli_r1,43.70000076293945,1112000
1694,xxl-lm-d4-og-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,33.200000762939446,1112000
1695,xxl-lm-d4-og-091621,_guaranteed_true,accuracy (Rank),anli_r1,41.5,1112000
1696,xxl-lm-d4-og-091621,_justified_in_saying,accuracy (Rank),anli_r1,,1112000
1697,xxl-lm-d4-og-091621,_must_be_true,accuracy (Rank),anli_r1,43.900001525878906,1112000
1698,xxl-lm-d4-og-091621,_should_assume,accuracy (Rank),anli_r1,42.599998474121094,1112000
1699,xxl-lm-d4-og-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,34.700000762939446,1112000
1700,xxl-lm-d4-all-og-091621,_GPT_3_style,accuracy (Rank),anli_r1,43.20000076293945,1112000
1701,xxl-lm-d4-all-og-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,33.900001525878906,1112000
1702,xxl-lm-d4-all-og-091621,_always_sometimes_never,accuracy (Rank),anli_r1,39.0,1112000
1703,xxl-lm-d4-all-og-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,43.70000076293945,1112000
1704,xxl-lm-d4-all-og-091621,_can_we_infer,accuracy (Rank),anli_r1,43.599998474121094,1112000
1705,xxl-lm-d4-all-og-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,42.29999923706055,1112000
1706,xxl-lm-d4-all-og-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,36.29999923706055,1112000
1707,xxl-lm-d4-all-og-091621,_does_it_follow_that,accuracy (Rank),anli_r1,42.900001525878906,1112000
1708,xxl-lm-d4-all-og-091621,_does_this_imply,accuracy (Rank),anli_r1,44.599998474121094,1112000
1709,xxl-lm-d4-all-og-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,33.299999237060554,1112000
1710,xxl-lm-d4-all-og-091621,_guaranteed_true,accuracy (Rank),anli_r1,43.29999923706055,1112000
1711,xxl-lm-d4-all-og-091621,_justified_in_saying,accuracy (Rank),anli_r1,43.29999923706055,1112000
1712,xxl-lm-d4-all-og-091621,_must_be_true,accuracy (Rank),anli_r1,44.099998474121094,1112000
1713,xxl-lm-d4-all-og-091621,_should_assume,accuracy (Rank),anli_r1,44.0,1112000
1714,xxl-lm-d4-all-og-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,41.70000076293945,1112000
1715,xxl-lm-d4-091621,_GPT_3_style,accuracy (Rank),anli_r1,32.799999237060554,1100000
1716,xxl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,33.59999847412109,1100000
1717,xxl-lm-d4-091621,_always_sometimes_never,accuracy (Rank),anli_r1,31.20000076293945,1100000
1718,xxl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,32.700000762939446,1100000
1719,xxl-lm-d4-091621,_can_we_infer,accuracy (Rank),anli_r1,32.59999847412109,1100000
1720,xxl-lm-d4-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,33.799999237060554,1100000
1721,xxl-lm-d4-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,29.70000076293945,1100000
1722,xxl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),anli_r1,34.0,1100000
1723,xxl-lm-d4-091621,_does_this_imply,accuracy (Rank),anli_r1,34.5,1100000
1724,xxl-lm-d4-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,32.799999237060554,1100000
1725,xxl-lm-d4-091621,_guaranteed_true,accuracy (Rank),anli_r1,32.700000762939446,1100000
1726,xxl-lm-d4-091621,_justified_in_saying,accuracy (Rank),anli_r1,34.0,1100000
1727,xxl-lm-d4-091621,_must_be_true,accuracy (Rank),anli_r1,32.900001525878906,1100000
1728,xxl-lm-d4-091621,_should_assume,accuracy (Rank),anli_r1,33.09999847412109,1100000
1729,xxl-lm-d4-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,,1100000
1730,xl-lm-d4-091621,_GPT_3_style,accuracy (Rank),anli_r1,33.799999237060554,1112000
1731,xl-lm-d4-091621,_MNLI_crowdsource,accuracy (Rank),anli_r1,33.59999847412109,1112000
1732,xl-lm-d4-091621,_always_sometimes_never,accuracy (Rank),anli_r1,,1112000
1733,xl-lm-d4-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r1,33.900001525878906,1112000
1734,xl-lm-d4-091621,_can_we_infer,accuracy (Rank),anli_r1,33.900001525878906,1112000
1735,xl-lm-d4-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r1,35.599998474121094,1112000
1736,xl-lm-d4-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r1,33.200000762939446,1112000
1737,xl-lm-d4-091621,_does_it_follow_that,accuracy (Rank),anli_r1,36.0,1112000
1738,xl-lm-d4-091621,_does_this_imply,accuracy (Rank),anli_r1,33.59999847412109,1112000
1739,xl-lm-d4-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r1,33.299999237060554,1112000
1740,xl-lm-d4-091621,_guaranteed_true,accuracy (Rank),anli_r1,33.700000762939446,1112000
1741,xl-lm-d4-091621,_justified_in_saying,accuracy (Rank),anli_r1,33.09999847412109,1112000
1742,xl-lm-d4-091621,_must_be_true,accuracy (Rank),anli_r1,34.400001525878906,1112000
1743,xl-lm-d4-091621,_should_assume,accuracy (Rank),anli_r1,33.200000762939446,1112000
1744,xl-lm-d4-091621,_take_the_following_as_truth,accuracy (Rank),anli_r1,32.400001525878906,1112000
1940,xxl-lm-d4-091621-512,_GPT_3_style,accuracy (Rank),anli_r2,39.400001525878906,1112200
1941,xxl-lm-d4-091621-512,_MNLI_crowdsource,accuracy (Rank),anli_r2,39.29999923706055,1112200
1942,xxl-lm-d4-091621-512,_always_sometimes_never,accuracy (Rank),anli_r2,35.0,1112200
1943,xxl-lm-d4-091621-512,_based_on_the_previous_passage,accuracy (Rank),anli_r2,39.900001525878906,1112200
1944,xxl-lm-d4-091621-512,_can_we_infer,accuracy (Rank),anli_r2,39.29999923706055,1112200
1945,xxl-lm-d4-091621-512,_claim_true_false_inconclusive,accuracy (Rank),anli_r2,40.70000076293945,1112200
1946,xxl-lm-d4-091621-512,_consider_always_sometimes_never,accuracy (Rank),anli_r2,34.799999237060554,1112200
1947,xxl-lm-d4-091621-512,_does_it_follow_that,accuracy (Rank),anli_r2,40.5,1112200
1948,xxl-lm-d4-091621-512,_does_this_imply,accuracy (Rank),anli_r2,40.70000076293945,1112200
1949,xxl-lm-d4-091621-512,_guaranteed_possible_impossible,accuracy (Rank),anli_r2,33.5,1112200
1950,xxl-lm-d4-091621-512,_guaranteed_true,accuracy (Rank),anli_r2,39.0,1112200
1951,xxl-lm-d4-091621-512,_justified_in_saying,accuracy (Rank),anli_r2,39.599998474121094,1112200
1952,xxl-lm-d4-091621-512,_must_be_true,accuracy (Rank),anli_r2,40.0,1112200
1953,xxl-lm-d4-091621-512,_should_assume,accuracy (Rank),anli_r2,38.79999923706055,1112200
1954,xxl-lm-d4-091621-512,_take_the_following_as_truth,accuracy (Rank),anli_r2,39.70000076293945,1112200
1955,xxl-lm-d4-gpt-091621,_GPT_3_style,accuracy (Rank),anli_r2,41.400001525878906,1112200
1956,xxl-lm-d4-gpt-091621,_MNLI_crowdsource,accuracy (Rank),anli_r2,35.0,1112200
1957,xxl-lm-d4-gpt-091621,_always_sometimes_never,accuracy (Rank),anli_r2,34.59999847412109,1112200
1958,xxl-lm-d4-gpt-091621,_based_on_the_previous_passage,accuracy (Rank),anli_r2,40.099998474121094,1112200
1959,xxl-lm-d4-gpt-091621,_can_we_infer,accuracy (Rank),anli_r2,42.70000076293945,1112200
1960,xxl-lm-d4-gpt-091621,_claim_true_false_inconclusive,accuracy (Rank),anli_r2,42.5,1112200
1961,xxl-lm-d4-gpt-091621,_consider_always_sometimes_never,accuracy (Rank),anli_r2,35.70000076293945,1112200
1962,xxl-lm-d4-gpt-091621,_does_it_follow_that,accuracy (Rank),anli_r2,43.70000076293945,1112200
1963,xxl-lm-d4-gpt-091621,_does_this_imply,accuracy (Rank),anli_r2,42.400001525878906,1112200
1964,xxl-lm-d4-gpt-091621,_guaranteed_possible_impossible,accuracy (Rank),anli_r2,34.0,1112200
1965,xxl-lm-d4-gpt-091621,_guaranteed_true,accuracy (Rank),anli_r2,39.5,1112200
1966,xxl-lm-d4-gpt-091621,_justified_in_saying,accuracy (Rank),anli_r2,41.599998474121094,1112200
1967,xxl-lm-d4-gpt-091621,_must_be_true,accuracy (Rank),anli_r2,42.5,1112200
1968,xxl-lm-d4-gpt-091621,_should_assume,accuracy (Rank),anli_r2,39.70000076293945,1112200
1969,xxl-lm-d4-gpt-091621,_take_the_following_as_truth,accuracy (Rank),anli_r2,41.099998474121094,1112200
1970,xxl-lm-d4-all-091621,_GPT_3_style,accuracy (Rank),anli_r2,44.599998474121094,1112000
1971,xxl-lm-d4-all-091621,_MNLI_crowdsource,accuracy (Rank),anli_r2,35.70000076293945,1112000
1972,xxl-lm-d4-all-091621,_always_sometimes_never,accuracy (Rank),anli_r2,38.29999923706055,1112000
